date,outdoor_temperature,outdoor_humidity,indoor_temperature,indoor_humidity
2021-08-23 23:00:00,18,69.13,23.68,37.969
2021-08-24 00:00:00,26,58.47,24.18,37.969
2021-08-24 01:00:00,19,53.15,24.18,37.969
2021-08-24 02:00:00,22,55.59,24.18,37.969
2021-08-24 03:00:00,30,60.69,24.18,37.969
2021-08-24 04:00:00,22,69.28,24.18,37.969
2021-08-24 05:00:00,24,45.82,24.18,37.969
2021-08-24 06:00:00,24,50.27,24.18,37.969
2021-08-24 07:00:00,21,52.29,24.18,37.969
2021-08-24 08:00:00,21,56.57,24.18,37.969
2021-08-24 09:00:00,25,45.31,24.18,31.974
2021-08-24 10:00:00,26,48.6,24.18,29.975
2021-08-24 11:00:00,27,55.53,24.18,29.975
2021-08-24 12:00:00,29,54.7,24.18,29.975
2021-08-24 13:00:00,30,59.83,23.59,29.975
2021-08-24 14:00:00,25,62.91,23.58,29.975
2021-08-24 15:00:00,22,60.5,23.58,29.975
2021-08-24 16:00:00,15,52.54,23.58,29.975
2021-08-24 17:00:00,13,44.72,23.58,29.975
2021-08-24 18:00:00,26,44.05,23.58,29.975
2021-08-24 19:00:00,30,46.61,23.58,29.975
2021-08-24 20:00:00,26,67.47,23.58,29.975
2021-08-24 21:00:00,30,61.25,23.58,29.975
2021-08-24 22:00:00,28,59.72,23.58,29.975
2021-08-24 23:00:00,28,60.26,23.75,29.975
2021-08-25 00:00:00,25,51.55,25.179,29.975
2021-08-25 01:00:00,18,50.64,25.179,31.974
2021-08-25 02:00:00,21,66.44,25.179,34.971
2021-08-25 03:00:00,29,67.39,25.179,34.971
2021-08-25 04:00:00,21,52.53,25.179,34.971
2021-08-25 05:00:00,23,49.41,25.179,34.971
2021-08-25 06:00:00,23,48.15,25.179,34.971
2021-08-25 07:00:00,20,56.02,25.179,34.971
2021-08-25 08:00:00,20,58.52,25.179,34.971
2021-08-25 09:00:00,24,51.02,23.481,34.971
2021-08-25 10:00:00,25,53.23,23.481,34.971
2021-08-25 11:00:00,26,45.5,23.481,34.971
2021-08-25 12:00:00,28,49.98,23.481,34.971
2021-08-25 13:00:00,29,57.99,23.481,34.971
2021-08-25 14:00:00,24,62.09,25.179,34.971
2021-08-25 15:00:00,21,67.09,25.179,34.971
2021-08-25 16:00:00,14,65.21,25.179,34.971
2021-08-25 17:00:00,12,59.68,25.179,34.971
2021-08-25 18:00:00,25,55.94,25.179,34.971
2021-08-25 19:00:00,29,45.05,25.179,34.971
2021-08-25 20:00:00,25,66.47,25.179,34.971
2021-08-25 21:00:00,29,65.56,25.179,34.971
2021-08-25 22:00:00,27,59.17,25.179,34.971
2021-08-25 23:00:00,27,56.61,25.179,34.971
2021-08-26 00:00:00,18,56.33,25.179,34.971
2021-08-26 01:00:00,11,62.12,26.678,34.971
2021-08-26 02:00:00,14,52.5,26.678,34.971
2021-08-26 03:00:00,22,57.62,26.678,34.971
2021-08-26 04:00:00,14,51.04,26.678,34.971
2021-08-26 05:00:00,16,61.66,26.678,34.971
2021-08-26 06:00:00,16,48.3,26.698,32.973
2021-08-26 07:00:00,13,66.06,26.698,30.974
2021-08-26 08:00:00,13,51.11,25.479,30.974
2021-08-26 09:00:00,17,44.6,25.479,30.974
2021-08-26 10:00:00,18,54.94,25.479,30.974
2021-08-26 11:00:00,19,44.08,25.479,30.974
2021-08-26 12:00:00,21,53.96,25.179,30.974
2021-08-26 13:00:00,22,68.64,25.179,30.974
2021-08-26 14:00:00,17,68.1,25.179,30.974
2021-08-26 15:00:00,14,63.18,25.179,30.974
2021-08-26 16:00:00,7,51.63,25.179,30.974
2021-08-26 17:00:00,5,50.36,25.179,30.974
2021-08-26 18:00:00,18,45.68,25.179,30.974
2021-08-26 19:00:00,22,65.57,25.179,30.974
2021-08-26 20:00:00,18,51.26,25.179,30.974
2021-08-26 21:00:00,22,56.11,25.179,30.974
2021-08-26 22:00:00,20,52.26,25.179,30.974
2021-08-26 23:00:00,20,46.12,25.179,30.974
2021-08-27 00:00:00,20,56.61,25.179,30.974
2021-08-27 01:00:00,13,63.31,25.179,30.974
2021-08-27 02:00:00,16,66.63,25.179,30.974
2021-08-27 03:00:00,24,60.35,25.179,30.974
2021-08-27 04:00:00,16,45.14,25.179,30.974
2021-08-27 05:00:00,18,49.16,25.179,31.974
2021-08-27 06:00:00,18,48.54,25.179,39.967
2021-08-27 07:00:00,15,47.05,25.179,39.967
2021-08-27 08:00:00,15,50.77,25.179,39.967
2021-08-27 09:00:00,19,51.52,25.179,39.967
2021-08-27 10:00:00,20,50.35,25.179,39.967
2021-08-27 11:00:00,21,48.79,25.179,39.967
2021-08-27 12:00:00,23,61.43,25.179,39.967
2021-08-27 13:00:00,24,63.77,25.179,39.967
2021-08-27 14:00:00,19,63.69,25.179,39.967
2021-08-27 15:00:00,16,64.17,25.179,39.967
2021-08-27 16:00:00,9,49.69,25.179,39.967
2021-08-27 17:00:00,7,62.02,25.179,39.967
2021-08-27 18:00:00,20,64.57,25.179,39.967
2021-08-27 19:00:00,24,44.28,25.179,39.967
2021-08-27 20:00:00,20,63.84,25.179,39.967
2021-08-27 21:00:00,24,66.34,25.179,39.967
2021-08-27 22:00:00,22,52.02,25.179,39.967
2021-08-27 23:00:00,22,62.66,25.179,39.967
2021-08-28 00:00:00,23,52.08,25.179,39.967
2021-08-28 01:00:00,16,63.59,25.179,39.967
2021-08-28 02:00:00,19,59.76,25.179,39.967
2021-08-28 03:00:00,27,61.48,25.179,39.967
2021-08-28 04:00:00,19,55.65,25.179,39.967
2021-08-28 05:00:00,21,58.73,25.179,39.967
2021-08-28 06:00:00,21,48.72,25.179,39.967
2021-08-28 07:00:00,18,62.67,25.179,39.967
2021-08-28 08:00:00,18,66.9,25.179,39.967
2021-08-28 09:00:00,22,55.13,25.179,39.967
2021-08-28 10:00:00,23,46.8,25.179,39.967
2021-08-28 11:00:00,24,55.93,25.179,39.967
2021-08-28 12:00:00,26,50.26,25.179,39.967
2021-08-28 13:00:00,27,45.03,25.179,39.967
2021-08-28 14:00:00,22,47.88,25.179,39.967
2021-08-28 15:00:00,19,65.2,25.179,39.967
2021-08-28 16:00:00,12,65.05,25.179,39.967
2021-08-28 17:00:00,10,55.02,25.179,39.967
2021-08-28 18:00:00,23,54.39,25.179,39.967
2021-08-28 19:00:00,27,56.23,25.179,39.967
2021-08-28 20:00:00,23,64.38,25.179,39.967
2021-08-28 21:00:00,27,60.37,25.179,39.967
2021-08-28 22:00:00,25,56.88,25.179,39.967
2021-08-28 23:00:00,25,45.8,25.179,39.967
2021-08-29 00:00:00,25,56.52,25.179,39.967
2021-08-29 01:00:00,18,51.92,25.179,39.967
2021-08-29 02:00:00,21,46.99,25.179,39.967
2021-08-29 03:00:00,29,68.36,25.179,39.967
2021-08-29 04:00:00,21,67.1,25.179,39.967
2021-08-29 05:00:00,23,49.41,25.179,39.967
2021-08-29 06:00:00,23,65.28,25.179,39.967
2021-08-29 07:00:00,20,56.5,25.179,39.967
2021-08-29 08:00:00,20,56.78,25.179,39.967
2021-08-29 09:00:00,24,44.93,25.179,39.967
2021-08-29 10:00:00,25,45.81,25.179,39.967
2021-08-29 11:00:00,26,53.27,25.179,39.967
2021-08-29 12:00:00,28,55.82,24.28,39.967
2021-08-29 13:00:00,29,66.44,24.28,39.967
2021-08-29 14:00:00,24,58.56,24.28,39.967
2021-08-29 15:00:00,21,65.96,25.179,39.967
2021-08-29 16:00:00,14,44.66,25.179,39.967
2021-08-29 17:00:00,12,61.63,25.179,39.967
2021-08-29 18:00:00,25,68.9,25.179,39.967
2021-08-29 19:00:00,29,51.68,25.179,39.967
2021-08-29 20:00:00,25,62.7,25.179,39.967
2021-08-29 21:00:00,29,46.31,25.179,39.967
2021-08-29 22:00:00,27,58.7,25.179,39.967
2021-08-29 23:00:00,27,56.0,25.179,39.967
2021-08-30 00:00:00,11,65.67,28.073,44.082
2021-08-30 01:00:00,4,68.47,28.073,44.082
2021-08-30 02:00:00,7,46.63,28.073,44.082
2021-08-30 03:00:00,15,66.62,28.073,44.082
2021-08-30 04:00:00,7,47.93,28.073,44.082
2021-08-30 05:00:00,9,53.82,28.073,44.082
2021-08-30 06:00:00,9,52.84,28.073,44.082
2021-08-30 07:00:00,6,53.47,28.073,44.082
2021-08-30 08:00:00,6,69.52,28.073,44.082
2021-08-30 09:00:00,10,54.91,28.073,44.082
2021-08-30 10:00:00,11,47.09,28.073,44.082
2021-08-30 11:00:00,12,68.05,28.073,44.082
2021-08-30 12:00:00,14,62.77,28.073,44.082
2021-08-30 13:00:00,15,54.16,28.073,44.082
2021-08-30 14:00:00,10,44.28,28.073,44.082
2021-08-30 15:00:00,7,47.22,28.038,44.082
2021-08-30 16:00:00,0,52.67,26.913,44.082
2021-08-30 17:00:00,-2,67.7,26.913,44.082
2021-08-30 18:00:00,11,69.31,26.913,44.082
2021-08-30 19:00:00,15,60.29,26.913,44.082
2021-08-30 20:00:00,11,54.83,26.913,44.082
2021-08-30 21:00:00,15,57.24,26.913,44.082
2021-08-30 22:00:00,13,56.15,26.913,44.082
2021-08-30 23:00:00,13,66.07,27.493,44.082
2021-08-31 00:00:00,19,52.44,28.073,44.082
2021-08-31 01:00:00,12,68.93,28.073,44.082
2021-08-31 02:00:00,15,46.51,28.073,44.082
2021-08-31 03:00:00,23,52.01,28.073,44.082
2021-08-31 04:00:00,15,55.48,28.073,44.082
2021-08-31 05:00:00,17,67.23,28.073,44.082
2021-08-31 06:00:00,17,44.31,28.073,44.082
2021-08-31 07:00:00,14,57.89,28.073,44.082
2021-08-31 08:00:00,14,59.8,28.073,44.082
2021-08-31 09:00:00,18,64.89,28.073,37.121
2021-08-31 10:00:00,19,56.37,28.073,34.801
2021-08-31 11:00:00,20,57.86,28.073,34.801
2021-08-31 12:00:00,22,54.15,28.073,34.801
2021-08-31 13:00:00,23,57.3,27.389,34.801
2021-08-31 14:00:00,18,61.46,27.377,34.801
2021-08-31 15:00:00,15,51.96,27.377,34.801
2021-08-31 16:00:00,8,56.49,27.377,34.801
2021-08-31 17:00:00,6,53.4,27.377,34.801
2021-08-31 18:00:00,19,57.82,27.377,34.801
2021-08-31 19:00:00,23,60.78,27.377,34.801
2021-08-31 20:00:00,19,52.76,27.377,34.801
2021-08-31 21:00:00,23,56.24,27.377,34.801
2021-08-31 22:00:00,21,57.0,27.377,34.801
2021-08-31 23:00:00,21,56.75,27.574,34.801
2021-09-01 00:00:00,20,47.34,29.233,34.801
2021-09-01 01:00:00,13,50.05,29.233,37.121
2021-09-01 02:00:00,16,56.96,29.233,40.602
2021-09-01 03:00:00,24,53.14,29.233,40.602
2021-09-01 04:00:00,16,51.79,29.233,40.602
2021-09-01 05:00:00,18,47.52,29.233,40.602
2021-09-01 06:00:00,18,60.36,29.233,40.602
2021-09-01 07:00:00,15,68.96,29.233,40.602
2021-09-01 08:00:00,15,59.92,29.233,40.602
2021-09-01 09:00:00,19,67.82,27.261,40.602
2021-09-01 10:00:00,20,68.14,27.261,40.602
2021-09-01 11:00:00,21,45.05,27.261,40.602
2021-09-01 12:00:00,23,60.24,27.261,40.602
2021-09-01 13:00:00,24,52.25,27.261,40.602
2021-09-01 14:00:00,19,69.58,29.233,40.602
2021-09-01 15:00:00,16,63.95,29.233,40.602
2021-09-01 16:00:00,9,47.68,29.233,40.602
2021-09-01 17:00:00,7,56.14,29.233,40.602
2021-09-01 18:00:00,20,67.96,29.233,40.602
2021-09-01 19:00:00,24,65.72,29.233,40.602
2021-09-01 20:00:00,20,58.41,29.233,40.602
2021-09-01 21:00:00,24,44.65,29.233,40.602
2021-09-01 22:00:00,22,48.92,29.233,40.602
2021-09-01 23:00:00,22,66.58,29.233,40.602
2021-09-02 00:00:00,14,55.91,29.233,40.602
2021-09-02 01:00:00,7,61.25,30.973,40.602
2021-09-02 02:00:00,10,50.46,30.973,40.602
2021-09-02 03:00:00,18,48.41,30.973,40.602
2021-09-02 04:00:00,10,50.86,30.973,40.602
2021-09-02 05:00:00,12,62.26,30.973,40.602
2021-09-02 06:00:00,12,67.41,30.996,38.281
2021-09-02 07:00:00,9,45.45,30.996,35.961
2021-09-02 08:00:00,9,56.09,29.581,35.961
2021-09-02 09:00:00,13,47.66,29.581,35.961
2021-09-02 10:00:00,14,62.49,29.581,35.961
2021-09-02 11:00:00,15,62.25,29.581,35.961
2021-09-02 12:00:00,17,69.43,29.233,35.961
2021-09-02 13:00:00,18,69.69,29.233,35.961
2021-09-02 14:00:00,13,47.48,29.233,35.961
2021-09-02 15:00:00,10,60.94,29.233,35.961
2021-09-02 16:00:00,3,48.8,29.233,35.961
2021-09-02 17:00:00,1,66.76,29.233,35.961
2021-09-02 18:00:00,14,51.17,29.233,35.961
2021-09-02 19:00:00,18,52.02,29.233,35.961
2021-09-02 20:00:00,14,50.89,29.233,35.961
2021-09-02 21:00:00,18,55.39,29.233,35.961
2021-09-02 22:00:00,16,66.29,29.233,35.961
2021-09-02 23:00:00,16,51.5,29.233,35.961
2021-09-03 00:00:00,11,59.13,29.233,35.961
2021-09-03 01:00:00,4,53.05,29.233,35.961
2021-09-03 02:00:00,7,51.15,29.233,35.961
2021-09-03 03:00:00,15,47.93,29.233,35.961
2021-09-03 04:00:00,7,46.59,29.233,35.961
2021-09-03 05:00:00,9,60.45,29.233,37.121
2021-09-03 06:00:00,9,66.31,29.233,46.402
2021-09-03 07:00:00,6,54.3,29.233,46.402
2021-09-03 08:00:00,6,57.14,29.233,46.402
2021-09-03 09:00:00,10,46.62,29.233,46.402
2021-09-03 10:00:00,11,49.32,29.233,46.402
2021-09-03 11:00:00,12,53.79,29.233,46.402
2021-09-03 12:00:00,14,59.78,29.233,46.402
2021-09-03 13:00:00,15,47.86,29.233,46.402
2021-09-03 14:00:00,10,45.57,29.233,46.402
2021-09-03 15:00:00,7,48.08,29.233,46.402
2021-09-03 16:00:00,0,52.89,29.233,46.402
2021-09-03 17:00:00,-2,58.19,29.233,46.402
2021-09-03 18:00:00,11,46.2,29.233,46.402
2021-09-03 19:00:00,15,50.22,29.233,46.402
2021-09-03 20:00:00,11,56.86,29.233,46.402
2021-09-03 21:00:00,15,66.92,29.233,46.402
2021-09-03 22:00:00,13,52.64,29.233,46.402
2021-09-03 23:00:00,13,64.67,29.233,46.402
2021-09-04 00:00:00,16,53.55,29.233,46.402
2021-09-04 01:00:00,9,59.59,29.233,46.402
2021-09-04 02:00:00,12,63.17,29.233,46.402
2021-09-04 03:00:00,20,48.17,29.233,46.402
2021-09-04 04:00:00,12,69.66,29.233,46.402
2021-09-04 05:00:00,14,56.05,29.233,46.402
2021-09-04 06:00:00,14,67.59,29.233,46.402
2021-09-04 07:00:00,11,65.94,29.233,46.402
2021-09-04 08:00:00,11,63.96,29.233,46.402
2021-09-04 09:00:00,15,62.44,29.233,46.402
2021-09-04 10:00:00,16,47.25,29.233,46.402
2021-09-04 11:00:00,17,57.12,29.233,46.402
2021-09-04 12:00:00,19,68.76,29.233,46.402
2021-09-04 13:00:00,20,47.29,29.233,46.402
2021-09-04 14:00:00,15,53.93,29.233,46.402
2021-09-04 15:00:00,12,68.01,29.233,46.402
2021-09-04 16:00:00,5,46.95,29.233,46.402
2021-09-04 17:00:00,3,44.98,29.233,46.402
2021-09-04 18:00:00,16,52.81,29.233,46.402
2021-09-04 19:00:00,20,57.44,29.233,46.402
2021-09-04 20:00:00,16,51.33,29.233,46.402
2021-09-04 21:00:00,20,62.9,29.233,46.402
2021-09-04 22:00:00,18,56.66,29.233,46.402
2021-09-04 23:00:00,18,68.77,29.233,46.402
2021-09-05 00:00:00,8,49.91,29.233,46.402
2021-09-05 01:00:00,1,46.13,29.233,46.402
2021-09-05 02:00:00,4,51.86,29.233,46.402
2021-09-05 03:00:00,12,50.33,29.233,46.402
2021-09-05 04:00:00,4,44.19,29.233,46.402
2021-09-05 05:00:00,6,54.02,29.233,46.402
2021-09-05 06:00:00,6,55.28,29.233,46.402
2021-09-05 07:00:00,3,44.78,29.233,46.402
2021-09-05 08:00:00,3,61.14,29.233,46.402
2021-09-05 09:00:00,7,60.37,29.233,46.402
2021-09-05 10:00:00,8,44.8,29.233,46.402
2021-09-05 11:00:00,9,45.15,29.233,46.402
2021-09-05 12:00:00,11,46.13,28.189,46.402
2021-09-05 13:00:00,12,64.13,28.189,46.402
2021-09-05 14:00:00,7,69.39,28.189,46.402
2021-09-05 15:00:00,4,51.23,29.233,46.402
2021-09-05 16:00:00,-3,51.71,29.233,46.402
2021-09-05 17:00:00,-5,52.68,29.233,46.402
2021-09-05 18:00:00,8,50.46,29.233,46.402
2021-09-05 19:00:00,12,45.98,29.233,46.402
2021-09-05 20:00:00,8,65.01,29.233,46.402
2021-09-05 21:00:00,12,63.22,29.233,46.402
2021-09-05 22:00:00,10,64.24,29.233,46.402
2021-09-05 23:00:00,10,45.41,29.233,46.402
2021-09-06 00:00:00,12,57.34,21.004,32.981
2021-09-06 01:00:00,5,47.57,21.004,32.981
2021-09-06 02:00:00,8,48.78,21.004,32.981
2021-09-06 03:00:00,16,44.87,21.004,32.981
2021-09-06 04:00:00,8,52.59,21.004,32.981
2021-09-06 05:00:00,10,63.55,21.004,32.981
2021-09-06 06:00:00,10,57.18,21.004,32.981
2021-09-06 07:00:00,7,50.21,21.004,32.981
2021-09-06 08:00:00,7,69.53,21.004,32.981
2021-09-06 09:00:00,11,67.95,21.004,32.981
2021-09-06 10:00:00,12,69.92,21.004,32.981
2021-09-06 11:00:00,13,68.62,21.004,32.981
2021-09-06 12:00:00,15,63.02,21.004,32.981
2021-09-06 13:00:00,16,47.27,21.004,32.981
2021-09-06 14:00:00,11,64.34,21.004,32.981
2021-09-06 15:00:00,8,56.77,20.978,32.981
2021-09-06 16:00:00,1,50.72,20.136,32.981
2021-09-06 17:00:00,-1,57.83,20.136,32.981
2021-09-06 18:00:00,12,60.08,20.136,32.981
2021-09-06 19:00:00,16,66.52,20.136,32.981
2021-09-06 20:00:00,12,54.75,20.136,32.981
2021-09-06 21:00:00,16,49.05,20.136,32.981
2021-09-06 22:00:00,14,52.8,20.136,32.981
2021-09-06 23:00:00,14,50.76,20.57,32.981
2021-09-07 00:00:00,18,56.83,21.004,32.981
2021-09-07 01:00:00,11,65.42,21.004,32.981
2021-09-07 02:00:00,14,57.53,21.004,32.981
2021-09-07 03:00:00,22,47.93,21.004,32.981
2021-09-07 04:00:00,14,66.95,21.004,32.981
2021-09-07 05:00:00,16,56.09,21.004,32.981
2021-09-07 06:00:00,16,56.37,21.004,32.981
2021-09-07 07:00:00,13,51.69,21.004,32.981
2021-09-07 08:00:00,13,48.06,21.004,32.981
2021-09-07 09:00:00,17,60.34,21.004,27.773
2021-09-07 10:00:00,18,47.71,21.004,26.038
2021-09-07 11:00:00,19,52.69,21.004,26.038
2021-09-07 12:00:00,21,63.24,21.004,26.038
2021-09-07 13:00:00,22,66.97,20.492,26.038
2021-09-07 14:00:00,17,44.87,20.483,26.038
2021-09-07 15:00:00,14,62.47,20.483,26.038
2021-09-07 16:00:00,7,62.04,20.483,26.038
2021-09-07 17:00:00,5,63.09,20.483,26.038
2021-09-07 18:00:00,18,53.2,20.483,26.038
2021-09-07 19:00:00,22,46.49,20.483,26.038
2021-09-07 20:00:00,18,63.65,20.483,26.038
2021-09-07 21:00:00,22,63.84,20.483,26.038
2021-09-07 22:00:00,20,53.92,20.483,26.038
2021-09-07 23:00:00,20,59.24,20.63,26.038
2021-09-08 00:00:00,16,61.82,21.872,26.038
2021-09-08 01:00:00,9,61.55,21.872,27.773
2021-09-08 02:00:00,12,64.19,21.872,30.377
2021-09-08 03:00:00,20,48.95,21.872,30.377
2021-09-08 04:00:00,12,61.21,21.872,30.377
2021-09-08 05:00:00,14,69.16,21.872,30.377
2021-09-08 06:00:00,14,69.07,21.872,30.377
2021-09-08 07:00:00,11,54.68,21.872,30.377
2021-09-08 08:00:00,11,54.02,21.872,30.377
2021-09-08 09:00:00,15,53.65,20.396,30.377
2021-09-08 10:00:00,16,60.29,20.396,30.377
2021-09-08 11:00:00,17,47.72,20.396,30.377
2021-09-08 12:00:00,19,66.81,20.396,30.377
2021-09-08 13:00:00,20,44.79,20.396,30.377
2021-09-08 14:00:00,15,51.21,21.872,30.377
2021-09-08 15:00:00,12,66.76,21.872,30.377
2021-09-08 16:00:00,5,62.33,21.872,30.377
2021-09-08 17:00:00,3,45.29,21.872,30.377
2021-09-08 18:00:00,16,65.86,21.872,30.377
2021-09-08 19:00:00,20,55.55,21.872,30.377
2021-09-08 20:00:00,16,67.96,21.872,30.377
2021-09-08 21:00:00,20,54.89,21.872,30.377
2021-09-08 22:00:00,18,53.46,21.872,30.377
2021-09-08 23:00:00,18,65.7,21.872,30.377
2021-09-09 00:00:00,16,44.67,21.872,30.377
2021-09-09 01:00:00,9,44.4,23.173,30.377
2021-09-09 02:00:00,12,66.37,23.173,30.377
2021-09-09 03:00:00,20,64.1,23.173,30.377
2021-09-09 04:00:00,12,61.46,23.173,30.377
2021-09-09 05:00:00,14,66.82,23.173,30.377
2021-09-09 06:00:00,14,68.58,23.191,28.641
2021-09-09 07:00:00,11,63.48,23.191,26.906
2021-09-09 08:00:00,11,63.0,22.132,26.906
2021-09-09 09:00:00,15,69.35,22.132,26.906
2021-09-09 10:00:00,16,61.88,22.132,26.906
2021-09-09 11:00:00,17,65.41,22.132,26.906
2021-09-09 12:00:00,19,52.0,21.872,26.906
2021-09-09 13:00:00,20,47.7,21.872,26.906
2021-09-09 14:00:00,15,44.18,21.872,26.906
2021-09-09 15:00:00,12,48.24,21.872,26.906
2021-09-09 16:00:00,5,57.04,21.872,26.906
2021-09-09 17:00:00,3,66.53,21.872,26.906
2021-09-09 18:00:00,16,52.85,21.872,26.906
2021-09-09 19:00:00,20,58.42,21.872,26.906
2021-09-09 20:00:00,16,69.7,21.872,26.906
2021-09-09 21:00:00,20,48.76,21.872,26.906
2021-09-09 22:00:00,18,53.9,21.872,26.906
2021-09-09 23:00:00,18,64.2,21.872,26.906
2021-09-10 00:00:00,14,52.97,21.872,26.906
2021-09-10 01:00:00,7,53.36,21.872,26.906
2021-09-10 02:00:00,10,51.09,21.872,26.906
2021-09-10 03:00:00,18,53.1,21.872,26.906
2021-09-10 04:00:00,10,53.59,21.872,26.906
2021-09-10 05:00:00,12,53.58,21.872,27.773
2021-09-10 06:00:00,12,64.36,21.872,34.717
2021-09-10 07:00:00,9,68.74,21.872,34.717
2021-09-10 08:00:00,9,69.92,21.872,34.717
2021-09-10 09:00:00,13,54.0,21.872,34.717
2021-09-10 10:00:00,14,57.76,21.872,34.717
2021-09-10 11:00:00,15,65.55,21.872,34.717
2021-09-10 12:00:00,17,46.31,21.872,34.717
2021-09-10 13:00:00,18,48.42,21.872,34.717
2021-09-10 14:00:00,13,49.99,21.872,34.717
2021-09-10 15:00:00,10,63.27,21.872,34.717
2021-09-10 16:00:00,3,57.0,21.872,34.717
2021-09-10 17:00:00,1,51.24,21.872,34.717
2021-09-10 18:00:00,14,46.84,21.872,34.717
2021-09-10 19:00:00,18,52.49,21.872,34.717
2021-09-10 20:00:00,14,60.38,21.872,34.717
2021-09-10 21:00:00,18,46.39,21.872,34.717
2021-09-10 22:00:00,16,56.69,21.872,34.717
2021-09-10 23:00:00,16,54.29,21.872,34.717
2021-09-11 00:00:00,12,56.91,21.872,34.717
2021-09-11 01:00:00,5,48.87,21.872,34.717
2021-09-11 02:00:00,8,64.56,21.872,34.717
2021-09-11 03:00:00,16,60.91,21.872,34.717
2021-09-11 04:00:00,8,45.47,21.872,34.717
2021-09-11 05:00:00,10,67.09,21.872,34.717
2021-09-11 06:00:00,10,50.52,21.872,34.717
2021-09-11 07:00:00,7,66.08,21.872,34.717
2021-09-11 08:00:00,7,63.42,21.872,34.717
2021-09-11 09:00:00,11,57.04,21.872,34.717
2021-09-11 10:00:00,12,66.12,21.872,34.717
2021-09-11 11:00:00,13,44.9,21.872,34.717
2021-09-11 12:00:00,15,50.08,21.872,34.717
2021-09-11 13:00:00,16,69.53,21.872,34.717
2021-09-11 14:00:00,11,59.34,21.872,34.717
2021-09-11 15:00:00,8,51.33,21.872,34.717
2021-09-11 16:00:00,1,50.77,21.872,34.717
2021-09-11 17:00:00,-1,46.86,21.872,34.717
2021-09-11 18:00:00,12,47.4,21.872,34.717
2021-09-11 19:00:00,16,53.34,21.872,34.717
2021-09-11 20:00:00,12,63.59,21.872,34.717
2021-09-11 21:00:00,16,54.55,21.872,34.717
2021-09-11 22:00:00,14,66.66,21.872,34.717
2021-09-11 23:00:00,14,68.69,21.872,34.717
2021-09-12 00:00:00,23,57.25,21.872,34.717
2021-09-12 01:00:00,16,66.78,21.872,34.717
2021-09-12 02:00:00,19,63.16,21.872,34.717
2021-09-12 03:00:00,27,54.73,21.872,34.717
2021-09-12 04:00:00,19,50.71,21.872,34.717
2021-09-12 05:00:00,21,50.35,21.872,34.717
2021-09-12 06:00:00,21,58.99,21.872,34.717
2021-09-12 07:00:00,18,44.2,21.872,34.717
2021-09-12 08:00:00,18,67.19,21.872,34.717
2021-09-12 09:00:00,22,45.23,21.872,34.717
2021-09-12 10:00:00,23,67.53,21.872,34.717
2021-09-12 11:00:00,24,44.69,21.872,34.717
2021-09-12 12:00:00,26,45.64,21.09,34.717
2021-09-12 13:00:00,27,57.86,21.09,34.717
2021-09-12 14:00:00,22,48.37,21.09,34.717
2021-09-12 15:00:00,19,52.61,21.872,34.717
2021-09-12 16:00:00,12,67.65,21.872,34.717
2021-09-12 17:00:00,10,58.17,21.872,34.717
2021-09-12 18:00:00,23,55.35,21.872,34.717
2021-09-12 19:00:00,27,62.85,21.872,34.717
2021-09-12 20:00:00,23,57.67,21.872,34.717
2021-09-12 21:00:00,27,68.58,21.872,34.717
2021-09-12 22:00:00,25,68.6,21.872,34.717
2021-09-12 23:00:00,25,61.8,21.872,34.717
2021-09-13 00:00:00,9,63.4,23.35,36.666
2021-09-13 01:00:00,2,66.45,23.35,36.666
2021-09-13 02:00:00,5,62.5,23.35,36.666
2021-09-13 03:00:00,13,50.35,23.35,36.666
2021-09-13 04:00:00,5,61.67,23.35,36.666
2021-09-13 05:00:00,7,65.93,23.35,36.666
2021-09-13 06:00:00,7,64.37,23.35,36.666
2021-09-13 07:00:00,4,49.72,23.35,36.666
2021-09-13 08:00:00,4,60.7,23.35,36.666
2021-09-13 09:00:00,8,69.31,23.35,36.666
2021-09-13 10:00:00,9,53.65,23.35,36.666
2021-09-13 11:00:00,10,69.7,23.35,36.666
2021-09-13 12:00:00,12,44.3,23.35,36.666
2021-09-13 13:00:00,13,63.88,23.35,36.666
2021-09-13 14:00:00,8,64.3,23.35,36.666
2021-09-13 15:00:00,5,64.27,23.321,36.666
2021-09-13 16:00:00,-2,58.38,22.385,36.666
2021-09-13 17:00:00,-4,54.8,22.385,36.666
2021-09-13 18:00:00,9,69.42,22.385,36.666
2021-09-13 19:00:00,13,57.76,22.385,36.666
2021-09-13 20:00:00,9,47.91,22.385,36.666
2021-09-13 21:00:00,13,54.7,22.385,36.666
2021-09-13 22:00:00,11,69.74,22.385,36.666
2021-09-13 23:00:00,11,53.61,22.868,36.666
2021-09-14 00:00:00,18,64.1,23.35,36.666
2021-09-14 01:00:00,11,48.0,23.35,36.666
2021-09-14 02:00:00,14,44.38,23.35,36.666
2021-09-14 03:00:00,22,60.4,23.35,36.666
2021-09-14 04:00:00,14,46.44,23.35,36.666
2021-09-14 05:00:00,16,65.66,23.35,36.666
2021-09-14 06:00:00,16,46.78,23.35,36.666
2021-09-14 07:00:00,13,45.86,23.35,36.666
2021-09-14 08:00:00,13,65.82,23.35,36.666
2021-09-14 09:00:00,17,56.94,23.35,30.876
2021-09-14 10:00:00,18,63.61,23.35,28.947
